
Rk,Date,Tm,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,WPA,RE24,aLI,LOB,#,Attendance,GmLen,Temp,WindDir,WindSpd,Prec,Sky
369,2012-05-06,COL,ATL,L 2-7,34,31,2,4,0,0,0,2,3,0,6,0,0,0,0,0,1,0,-0.272,-3.016,.686,5,13,45330,163,55,fromcf,3,,cloudy
370,2012-05-06,DET,CHW,W 3-1,39,34,3,10,1,0,3,3,4,0,7,1,0,0,0,1,0,0,-0.068,-1.162,1.022,12,10,39558,190,65,fromlf,7,,sunny
371,2012-05-06,HOU,STL,L 1-8,34,33,1,8,0,0,0,0,1,0,7,0,0,0,0,2,0,0,-0.176,-3.279,.461,6,15,22288,167,72,,0,none,dome
372,2012-05-06,KCR,NYY,L 4-10,38,36,4,9,2,1,1,4,2,0,8,0,0,0,0,0,1,0,-0.063,-0.551,.388,7,10,20434,186,72,rtol,7,rain,
373,2012-05-06,NYM,ARI,W 3-1,29,27,3,6,0,0,0,3,2,0,3,0,0,0,0,1,0,1,0.112,-0.615,.543,2,12,29107,136,62,fromrf,9,,
374,2012-05-06,PIT,CIN,L 0-5,36,32,0,3,0,0,0,0,3,0,17,1,0,0,2,0,0,0,-0.246,-4.066,.756,9,13,20042,189,77,torf,5,,cloudy
375,2012-05-06,SDP,MIA,L 3-6,36,34,3,7,1,0,0,2,2,1,6,0,0,0,0,0,1,0,-0.151,-0.885,1.091,6,18,33572,181,70,ltor,9,,cloudy
Rk,Date,Tm,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,WPA,RE24,aLI,LOB,#,Attendance,GmLen,Temp,WindDir,WindSpd,Prec,Sky
376,2012-05-06,SEA,MIN,W 5-2,34,29,5,7,1,1,1,5,4,0,8,0,0,1,0,1,0,0,0.282,1.358,.410,5,10,23913,150,56,ltor,5,,sunny
377,2012-05-06,TBR,OAK,L 5-9,39,30,5,6,0,0,1,5,7,0,6,1,0,1,0,2,2,0,0.062,0.760,.878,7,10,23873,209,72,rtol,0,,dome
378,2012-05-06,WSN,PHI,L 3-9,38,35,3,8,2,1,0,2,2,0,8,1,0,0,0,0,1,0,-0.386,-1.319,.733,8,16,33058,174,69,rtol,4,,overcast
379,2012-05-07,ARI,STL,L 6-9,43,38,6,12,1,1,1,6,5,0,13,0,0,0,0,0,1,0,0.002,1.589,1.097,10,18,26447,204,88,torf,12,,sunny
380,2012-05-07,BAL,TEX,L 3-14,32,31,3,6,1,0,2,3,1,0,8,0,0,0,0,2,0,0,-0.268,-1.549,.513,2,11,11938,155,67,rtol,3,,
381,2012-05-07,CHC,ATL,W 5-1,37,32,5,9,1,0,3,5,3,0,4,2,0,0,0,1,0,0,0.093,1.162,.779,8,13,36307,165,56,fromrf,1,,overcast
382,2012-05-07 (1),CLE,CHW,W 8-6,38,34,8,10,3,1,1,8,4,0,4,0,0,0,0,0,1,0,0.485,4.278,.655,6,10,9196,170,61,rtol,11,,
